PM_fall_La,xcoordinat,ycoordinat,pmF7,pmF8,pmF9,pmF10,pmF11,no2F7,no2F8,no2F9,no2F10,no2F11,GroupCount,median_gas,median_tmp,median_dwp,median_rel,median_drc,median_skn,median_msl,median_vsb,median_fee,log_CalibN,Calib_NO2,StDist,HwDist,BsRtDist,TrkRtDist,BsDpDist,PortDist,RlydDist,WstProcDist,WtTrtDist,AportDist,RstrDist,StLength_50,HwLength_50,BsRtLength_50,TrkRtLength_50,AADT_50,TruckAADT_50,BldArea_50,RsdArea_50,RsdUnit_50,IndArea_50,ComArea_50,RecArea_50,CATS_50,Bnchmrk_50,TotalPopu_50,StLength_100,HwLength_100,BsRtLength_100,TrkRtLength_100,AADT_100,TruckAADT_100,BldArea_100,RsdArea_100,RsdUnit_100,IndArea_100,ComArea_100,RecArea_100,CATS_100,Bnchmrk_100,TotalPopu_100,StLength_250,HwLength_250,BsRtLength_250,TrkRtLength_250,AADT_250,TruckAADT_250,BldArea_250,RsdArea_250,RsdUnit_250,IndArea_250,ComArea_250,RecArea_250,CATS_250,Bnchmrk_250,TotalPopu_250,StLength_500,HwLength_500,BsRtLength_500,TrkRtLength_500,AADT_500,TruckAADT_500,BldArea_500,RsdArea_500,RsdUnit_500,IndArea_500,ComArea_500,RecArea_500,CATS_500,Bnchmrk_500,TotalPopu_500,StLength_1000,HwLength_1000,BsRtLength_1000,TrkRtLength_1000,AADT_1000,TruckAADT_1000,BldArea_1000,RsdArea_1000,RsdUnit_1000,IndArea_1000,ComArea_1000,RecArea_1000,CATS_1000,Bnchmrk_1000,TotalPopu_1000,BusDepot_50,Port_50,Railyard_50,WasteProc_50,WaterTreat_50,Airport_50,Restaurant_50,BusDepot_100,Port_100,Railyard_100,WasteProc_100,WaterTreat_100,Airport_100,Restaurant_100,BusDepot_250,Port_250,Railyard_250,WasteProc_250,WaterTreat_250,Airport_250,Restaurant_250,BusDepot_500,Port_500,Railyard_500,WasteProc_500,WaterTreat_500,Airport_500,Restaurant_500,BusDepot_1000,Port_1000,Railyard_1000,WasteProc_1000,WaterTreat_1000,Airport_1000,Restaurant_1000
"51765",1019606.518000000040047,245926.233600000006845,7.147247230000000,5.845268466000000,6.309222427000000,5.142968281000000,5.926591635000000,23.576807819999999,22.615650639999998,22.537709220000000,19.081731630000000,19.066055510000002,"195",402.000000000000000,18.277777777777800,11.000000000000000,58.166666666666693,226.666666666666998,4.106946000000000,101.762000000000000,16.100000000000001,18.277777777777800,2.321884900000000,10.194872000000000,1,1,1,1,537.4002042,4200.980687,70.58292201,980.9956869,1168.897329,4690.007584,354.7461446,507.022645,405.9565314,372.7303779,230.1165995,"258488","5807","234129","161752","200","58541","0","0","3",7199400.2,"3937",896.8295825,609.2644289,528.1145964,333.987603,"258488","5807","494621","315179","386","148768","11632","0","4",20781459.8,"4006",3912.960419,1217.161572,1624.842483,1042.157231,"362490","14136","1615084","1180365","1291","346288","30564","6463232","16",73451284.4,"10199",12653.80606,2752.900264,4748.931406,2721.895531,"620645","29536","6189855","4398994","4728","1576454","54909","18245676","74",690550640.9,"21508",46822.86665,12852.34215,16993.98299,16892.82425,"2903787","337180","31232398","25310195","29537","4736547","126577","18911698","256",2975741191,"73725","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","5","0","0","0","1","3","0","6","1","0","0","4"
"51766",1019606.518000000040047,246254.317500000004657,6.966511352000000,5.653222087000000,6.140816099000000,5.104100364000000,5.856144926000000,23.959191460000000,22.988088390000001,22.884138080000000,19.237224399999999,19.169242669999999,"93",411.000000000000000,18.379629629629601,11.416666666666700,60.042000000000002,226.000000000000000,4.321296000000000,101.762000000000000,16.100000000000001,18.379629629629601,2.295078300000000,9.925212999999999,1,1,1,1,627.4906729,4292.826971,12.68923542,1038.916954,1243.839223,4681.767466,391.3852479,260.3397819,406.0178106,302.587895,189.531558,"258488","5807","130696","98348","123","23711","0","6460820","2",9023100.2,"4006",593.4545218,608.8396758,472.4309819,300.4862711,"258488","5807","250225","175817","216","51843","0","6460820","3",9737300.2,"4006",2877.687469,1217.032218,1015.559556,615.020698,"258488","5807","1370283","1017662","1138","290562","13432","6463232","13",60498200.2,"7163",11634.49263,2527.935109,3943.662896,1945.77707,"588271","28762","5832839","4232146","4507","1392288","54909","18206231","72",680965048.6,"20547",45418.40405,12085.27868,16361.96629,16024.44766,"2925199","337307","30751116","25223137","29405","4409755","87011","18494637","257",2913458554,"74499","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","5","0","0","0","1","3","0","6","0","0","0","4"
"51767",1019606.518000000040047,246582.401500000007218,6.980718159000000,5.659132252000000,6.141808037000000,5.094944046000000,5.860256547000000,18.779964799999998,17.874505970000001,17.936208529999998,15.226431399999999,15.151243270000000,"42",427.000000000000000,15.861111111111100,5.560185185185190,50.060000000000002,205.416666666666998,3.691107000000000,101.828249999999997,16.100000000000001,15.861111111111100,2.217870100000000,9.187772499999999,35.02709341,1,35.46032935,35.02713305,720.2015135,4385.030032,33.09660501,1102.880071,1322.101053,4675.652053,447.7946895,73.00459043,405.7544614,71.98558966,73.00450064,"258488","5807","52880","33244","40","19636","0","6460820","1",9023100.2,"4006",315.5453609,608.411804,314.5987205,198.9295397,"258488","5807","126481","98071","124","23011","0","6460820","2",9023100.2,"4006",1910.41668,1213.938963,846.9603729,551.6263764,"258488","5807","883404","601164","679","223438","24748","6460820","10",18462100.3,"8235",10900.73131,2489.653231,4078.497481,2062.634933,"474799","24398","4984468","3465748","3750","1344877","54909","18045197","68",538563997.4,"24017",44755.23309,11483.43519,16100.33275,15145.93048,"3018573","343373","30706494","25245066","29266","4437043","70759","18451198","259",2772191353,"77301","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","6","0","0","0","1","3","0","6","0","0","0","4"
"51768",1019606.518000000040047,246910.485500000009779,6.968767075000000,5.638680832000000,6.125345084000000,5.086589567000000,5.860905561000000,16.001303000000000,15.067300120000001,15.182162269999999,12.880034999999999,12.937348060000000,"794",359.000000000000000,15.746296296296300,6.738888888888890,58.939999999999998,216.333333333333002,3.052344000000000,102.048333333333005,16.100000000000001,15.746296296296300,2.159923600000000,8.670475500000000,98.8775755,1,99.2988796,98.87759556,814.6385559,4477.567805,131.1827996,1171.896133,1403.127385,4671.669692,517.5498401,0,403.7345436,0,0,"239058","4375","16300","1500","0","14800","0","6460820","0",9023100.2,"2580",27.94293381,605.3581604,44.6876314,27.83468002,"258488","5807","16300","1500","0","14800","0","6460820","0",9023100.2,"4006",1118.055397,1350.875675,715.8303521,448.5282719,"258488","5807","884291","376200","423","468705","11316","18004220","31",402782331.2,"5924",9697.275894,2488.018331,3624.936033,1842.352612,"459201","22610","4671257","3382459","3655","1167164","38748","18045197","70",553989685.6,"20736",43454.16925,10847.9684,15112.28535,13949.57661,"2877548","337602","31360914","25844347","29758","4509897","61909","18439374","265",2790542839,"75813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5","0","0","0","0","3","0","6","0","0","0","4"
"51769",1019606.518000000040047,247238.569500000012340,6.916784752000000,5.577734136000000,6.080712451000000,5.086702344000000,5.838297039000000,14.971529350000001,14.005905150000000,14.160098530000001,11.992512730000000,12.106885430000000,"16",420.500000000000000,19.471759259259301,12.777777777777800,65.248333333333306,137.583333333333002,6.121836000000000,101.555250000000001,16.100000000000001,19.471759259259301,2.322326300000000,10.199378500000000,136.3758488,1,176.5032132,175.7389472,910.2646948,4570.419959,144.8223219,1245.125184,1486.466213,4669.825842,595.9829454,0,395.8695398,0,0,"239058","4375","16300","1500","0","14800","0","6460820","0",9023100.2,"2580",0,627.7932414,0,0,"239058","4375","16300","1500","0","14800","0","6460820","0",9023100.2,"2580",958.6825282,1446.348964,482.6509784,328.6248234,"258488","5807","618549","145994","164","463533","11316","18004220","29",402782331.2,"7056",8588.333877,2485.126893,2742.918629,1422.944767,"339777","10839","3942747","2726751","3028","1092297","31748","18042785","65",521801403.7,"17964",42764.71317,9299.58251,14705.18522,11828.23386,"2147768","224798","31459182","26097014","29941","4377046","69109","18441532","263",2875125750,"76948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5","0","0","0","0","2","0","6","0","0","0","3"
"51776",1019606.518000000040047,249535.157399999996414,6.884447318000000,5.489302812000000,6.031165802000000,5.058816589000000,5.824487684000000,16.064948260000001,14.889451700000000,15.163104049999999,12.711667600000000,12.854579319999999,"13",388.000000000000000,13.888888888888900,6.111111111111110,57.380000000000003,210.000000000000000,4.115520000000000,101.700166666667002,16.100000000000001,13.888888888888900,2.285934000000000,9.834867500000000,149.5030612,6.005777832,246.8239119,247.6176412,1566.489853,5227.773581,446.6043853,1780.863461,2110.756113,4703.608121,523.8499699,0,623.2146663,0,0,"270011","5102","16300","1500","0","14800","0","6460820","0",9023100.2,"69",0,1012.533348,0,0,"270011","5102","407050","1500","0","405550","0","18004220","25",402782331.2,"69",728.7343165,2264.538006,128.6766532,68.90389334,"355970","7922","407050","1500","0","405550","0","18004220","25",402782331.2,"1456",7322.237806,4794.760238,3125.538533,2363.686656,"854191","35480","4165932","3005406","3047","1136542","7000","24014220","59",727741184.6,"15119",39401.64066,8206.986273,13661.79838,9834.199458,"1605679","68800","23442462","19493976","20806","3317140","25516","33100718","270",1778034436,"76530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","8"
"51777",1019606.518000000040047,249863.241399999998976,6.931232491000000,5.528846472000000,6.058505483000000,5.046734979000000,5.816295096000000,21.301387829999999,20.028637209999999,20.244446940000000,16.935194119999998,17.033718279999999,"74",388.500000000000000,17.694444444444400,10.277777777777800,59.639000000000003,205.500000000000000,3.708255000000000,101.697999999999993,16.100000000000001,17.694444444444400,2.240503950000000,9.398086500000000,75.72322329,1,220.8721724,221.6647795,1663.046673,5322.569155,532.532272,1782.543446,2203.657722,4716.641352,452.6415373,0,923.8098287,0,0,"283902","5615","16300","1500","0","14800","0","6460820","0",9023100.2,"69",154.84037,1424.047058,0,0,"283902","5615","16300","1500","0","14800","0","6460820","0",9023100.2,"69",954.3568426,2569.669449,479.3406753,256.1609788,"355970","7922","837040","431490","367","405550","0","18004220","26",474029808.4,"2856",7796.893003,5536.939742,4047.475999,3233.116943,"1250783","45279","5392690","3976945","3821","1397701","0","32995323","69",845167385.5,"16598",39299.92729,8205.150152,13835.4338,10063.5913,"1607649","69000","22931273","18925548","20013","3210371","25516","33046930","254",1780867795,"78600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","9"
"51778",1019606.518000000040047,250191.325400000001537,7.023467085000000,5.614675161000000,6.132453093000000,5.056666507000000,5.812734210000000,22.064669389999999,20.745673100000001,20.874176880000000,17.313085879999999,17.410018529999999,"68",401.500000000000000,16.774074074074100,7.777777777777780,59.670000000000002,210.000000000000000,3.836865000000000,101.700166666667002,16.100000000000001,16.774074074074100,2.229989850000000,9.299773999999999,1,1,194.7716226,195.2355487,1759.988095,5417.551872,622.6763571,1789.674737,2297.155507,4731.75253,389.8931948,189.1554443,967.2508069,0,0,"316630","6288","16300","1500","0","14800","0","6460820","0",9023100.2,"69",311.762276,1782.326252,0,0,"316630","6288","16300","1500","0","14800","0","6460820","0",9023100.2,"69",1122.616581,3178.90528,659.685192,369.6970966,"387117","8971","1227861","822311","746","405550","0","18004220","29",503584698.1,"2856",8205.045101,5749.25909,4720.126608,3777.716544,"1309820","49750","5827680","4408461","4150","1405369","0","32995323","74",905740776.1,"16028",38978.97815,8202.960399,13814.8621,10050.46357,"1601224","67781","23961485","18797173","19235","4380424","18316","32995323","243",2523501016,"74095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","9"
"51779",1019606.518000000040047,250519.409400000033202,7.528397451000000,6.119118101000000,6.538805595000000,5.091706662000000,6.018453969000000,18.543666880000000,17.263803759999998,17.324409650000000,14.086868100000000,14.194688169999999,"96",393.000000000000000,20.218981481481400,12.890277777777801,60.890000000000001,76.666666666666700,4.501350000000001,102.359499999999997,16.100000000000001,20.218981481481400,2.186823600000000,8.907147500000002,1,1,160.8163595,158.1208194,1857.253896,5512.712058,599.6614812,1802.334673,2391.179537,4748.921819,345.1798467,212.6499547,913.2926201,0,0,"308048","6214","16300","1500","0","14800","0","6460820","0",9023100.2,"69",331.5088749,1753.844273,0,0,"333066","6566","16300","1500","0","14800","0","6460820","0",9023100.2,"69",2028.420467,3904.053461,1517.591557,1267.730642,"986338","30494","1541418","1019639","945","521779","0","24030323","34",533233568.6,"2856",8834.30473,5879.221403,5177.500239,4075.65812,"1315858","50215","5515454","4139290","3860","1364090","0","32995323","73",897534593.1,"17808",39061.1565,8269.865378,13327.16967,9886.882536,"1589054","65985","23935722","18764246","19196","4403293","18316","32995323","239",2576547404,"69362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","9"
"51781",1019606.518000000040047,251175.577400000009220,7.935059342000000,6.516341786000000,6.864307655000000,5.154114303000000,6.286338425000000,24.048891749999999,22.581308329999999,21.952496510000000,17.233103920000001,17.297767600000000,"12",401.500000000000000,19.553240740740801,13.583333333333300,59.977166666666598,60.000000000000000,6.658040769230770,102.306333333333015,16.100000000000001,19.553240740740801,2.337205050000000,10.353259500000000,1,1,1,1,2052.574032,5703.529293,441.7815404,1843.735267,2580.575928,4789.343543,312.1078437,410.6939981,1150.908106,408.8483312,410.6939952,"867872","26603","127529","1500","0","126029","0","12460820","3",9023100.2,"69",615.3143818,2180.848123,613.7722861,615.3143776,"915627","27586","127529","1500","0","126029","0","12486923","3",9023100.2,"69",2685.538236,4189.111836,1751.169092,1668.190681,"1135664","36823","1123254","972737","970","150517","0","12486923","14",113777588.4,"4335",9942.096244,5923.687102,5148.882408,4415.462493,"1289304","48490","6454258","4849313","5063","1538569","0","32985323","76",928349826.7,"19426",39989.13739,8664.349069,13485.87363,10208.6817,"1654950","68315","24609490","18958746","19344","4954877","7000","32999694","252",2704409323,"68381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","2","0","0","0","11"
"51782",1019606.518000000040047,251503.661400000011781,7.835289066000000,6.407758975000000,6.786789379000000,5.164099944000000,6.251952615000000,20.094271580000001,18.679872710000001,18.289096050000001,14.508063520000000,14.574111280000000,"11",412.000000000000000,19.959259259259301,13.277777777777800,59.990000000000002,60.000000000000000,6.430500000000000,102.244000000000000,16.100000000000001,19.959259259259301,2.338621900000000,10.366940000000000,1,1,1,1,2150.556751,5799.169992,378.0999471,1872.120345,2675.852858,4812.544884,309.8403507,418.979715,1132.362801,386.4717471,383.3424093,"908556","27495","127529","1500","0","126029","0","12460820","3",9023100.2,"1548",751.2548457,2073.974361,598.4714464,597.1995237,"920157","27710","278811","150782","163","128029","0","12486923","5",20920861.2,"1548",2689.148322,3806.980071,1577.238263,1596.347601,"1119331","36635","1478078","1268920","1276","209158","0","12486923","15",132463968.2,"6959",10362.84796,5860.790428,5071.437326,4402.471673,"1277874","47188","6715346","5213537","5407","1428218","0","32985323","75",901978385.4,"17429",40151.50438,8939.305022,14166.08081,10330.54249,"1973683","73138","24758782","19080541","19837","5027745","7000","33038811","248",2739169207,"63081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","1","0","0","0","12"
"51792",1019606.518000000040047,254784.501300000003539,7.113832799000000,5.602580270000000,6.146791255000000,5.155723690000000,5.938828603000000,20.734307640000001,18.979563250000002,19.318080479999999,15.989347909999999,16.372161999999999,"15",447.000000000000000,17.777777777777800,13.277777777777800,70.388999999999996,48.000000000000000,6.387630000000000,102.242999999999995,16.100000000000001,17.777777777777800,2.132733600000000,8.437901500000002,1,1,1,355.7278711,2490.045107,6762.517183,757.0080786,2378.988754,2287.206591,5146.684319,376.9113119,469.3148249,934.5335342,468.2567419,0,"644649","10577","111229","0","0","111229","0","6000000","3",0,"69",942.7194407,1681.690684,671.2830622,0,"692903","12151","111229","0","0","111229","0","6000000","3",0,"993",2824.277004,2756.737895,1221.152533,0,"692903","12151","2841916","2146006","11917","694995","0","14994117","18",171493969.8,"2090",8400.948294,3778.652785,3649.248665,942.6326016,"705967","13156","6054768","4887367","14658","1101886","0","15028319","45",399829003,"9449",44386.05465,7905.213763,13197.93882,6632.383223,"1736108","57109","27618594","21440903","31553","5350856","98620","22611982","253",2061007540,"64055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","13"
"52050",1019934.601999999955297,232802.874000000010710,6.425423507000000,5.474686711000000,5.720356743000000,4.799610770000000,5.585952224000000,16.745888640000000,17.253739240000002,17.080050940000000,14.278722370000001,14.152978360000001,"43",363.000000000000000,14.130824372759900,6.194444444444440,46.945999999999998,230.000000000000000,5.435916000000000,101.782666666666998,16.100000000000001,14.130824372759900,2.110136000000000,8.249363000000002,1,2010.503473,1,1,1145.15309,1780.26612,1678.283759,333.0669405,655.1101157,2439.276409,1729.58024,435.0350133,0,220.6613908,435.0350162,"16698","4689","1743891","0","0","1408879","0","0","5",0,"0",640.9706277,0,323.8479439,640.9706492,"16698","4689","1743891","0","0","1408879","0","0","5",0,"0",1295.856954,0,649.3277688,1293.405179,"16698","4689","1743891","0","0","1408879","0","0","5",0,"0",3271.516777,0,1377.701978,2777.75101,"16698","4689","3392068","0","0","3057056","0","0","6",0,"0",14001.20138,0,3580.549495,5954.521529,"105753","18935","4633180","364809","365","3805534","153803","4066623","13",49327399.7,"3393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","8","6","0","0"
"52051",1019934.601999999955297,233130.957900000008522,6.448045432000000,5.488291601000000,5.740446052000000,4.822341181000000,5.596456107000000,16.697900319999999,17.176976300000000,17.012634330000001,14.252544820000001,14.116911740000001,"47",358.000000000000000,14.130824372759900,6.194444444444440,46.945999999999998,230.833333333333002,5.187270000000000,101.822000000000003,16.100000000000001,14.130824372759900,2.127201600000000,8.391351000000000,1,1911.908435,1,1,1119.168903,1779.580833,1663.654869,430.5259923,608.8039774,2538.20296,1662.887068,430.9659351,0,214.4951057,430.9659182,"16698","4689","1743891","0","0","1408879","0","0","5",0,"0",655.4464379,0,325.8036221,655.4464193,"16698","4689","1743891","0","0","1408879","0","0","5",0,"0",1288.651439,0,647.7633381,1288.651461,"16698","4689","1743891","0","0","1408879","0","0","5",0,"0",3614.581057,0,1598.853746,3070.866207,"16698","4689","3392068","0","0","3057056","0","3062000","8",0,"6",16023.80996,0,3746.687914,6267.765479,"125885","20255","5522104","1091137","1193","3910294","153803","5866623","16",251632328.6,"4785","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","6","0","0"
"52052",1019934.601999999955297,233459.041900000011083,6.454606694000000,5.485799249000000,5.749257198000000,4.832860739000000,5.629644263000000,17.926318720000001,18.372402709999999,18.203261430000001,15.262124580000000,15.152059540000000,"45",359.000000000000000,13.888888888888900,6.111111111111110,46.040666666666702,230.000000000000000,5.187270000000000,101.822000000000003,16.100000000000001,13.888888888888900,2.036341400000000,7.662523700000000,1,1813.313368,1,1,1101.681683,1780.300312,1654.949768,528.9345651,576.2945102,2637.210526,1599.668406,427.4171714,0,215.218701,427.4171717,"16698","4689","1598812","0","0","1405879","0","0","5",0,"0",631.4972127,0,317.1401947,631.4972261,"16698","4689","1743891","0","0","1408879","0","0","5",0,"0",1274.035555,0,639.699569,1274.035565,"16698","4689","1743891","0","0","1408879","0","0","5",0,"0",3810.978187,0,1614.518352,3121.273954,"16698","4689","3342068","0","0","3007056","0","3062000","8",0,"6",18215.17827,0,3907.425459,6573.206841,"139245","24920","6508283","2000539","2400","3961653","192378","6062897","23",463150523.6,"4785","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","0","0"
"52053",1019934.601999999955297,233787.125900000013644,6.457799680000000,5.479851612000000,5.752544486000000,4.836726734000000,5.638558326000000,19.440657620000000,19.856464350000000,19.680456150000001,16.507401370000000,16.356529580000000,"14",376.000000000000000,22.325462962963002,7.032407407407400,45.095833333333303,217.416666666666998,6.027522000000000,101.575249999999997,16.100000000000001,22.325462962963002,2.390056100000000,10.917794499999999,1,1714.718798,1,1,1093.099313,1785.94262,1652.25275,627.8463185,559.9897529,2736.290287,1540.352134,374.3044483,0,197.0367788,374.3044846,"16698","4689","1598812","0","0","1405879","0","0","5",0,"0",598.1071521,0,304.2389764,598.1071617,"16698","4689","1598812","0","0","1405879","0","0","5",0,"0",1331.362544,0,633.5852775,1265.31021,"16698","4689","2915896","0","0","2580884","0","0","6",0,"0",3469.869578,0,1272.399647,2551.871994,"16698","4689","2915896","0","0","2580884","0","3062000","8",0,"6",20216.90974,0,4226.730332,6871.440221,"139245","24920","6849022","2301895","2724","4074688","259078","6062897","25",475706507.4,"3393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0"
